CountryName,AccessElec,AdolFert,AgriLand,ArableLand,BirthRate,CO2,DeathRate,EmpRatioF,EmpRatioM,EmpRatioT,EmpRatioYF,EmpRatioYF,EmpRatioYF,FertilityRate,GDP,HealthExpend,Imports,Sanitation,Water,Internet,LifeExp,AgeSecEdu,AgePriEdu,FemPriEdu,Pop65+,Pop0-14,Pop15-64,PopFem,PopRural,UnempFem,UnempMal,UnempTot,PopRUrban
East Asia & Pacific (all income levels),92.17332633349359,19.532641946576604,51.172548345840504,9.87060877637851,15.7967007938162,0.455421689345103,6.63174347845637,62.5571537472394,77.9890414837591,70.33241426198491,54.507685491938105,57.3869433028553,56.021824787101,1.79585920471845,4088.24086196665,249.136996519496,23.528594198457398,62.6024144591393,81.9533347478645,5.5926798761171295,71.6628335262065,11.816831683168317,6.131707317073171,47.88240051269529,6.92631376257553,26.062599726482397,67.01109636445071,49.278522994691706,58.773566865819305,4.11198451707497,5.1101667623642495,4.663840521597169,41.2264331341807
East Asia & Pacific (developing only),91.34922931647621,20.6751319941791,48.2951480955552,11.6289662131638,16.4008332321449,0.562531642211428,6.6176114072365095,64.5788371671609,78.81949283514321,71.78626280056491,55.648183407038495,58.954740838212096,57.385813780057795,1.83347751128221,1140.13150081002,38.866546919089,27.5197680822998,58.530548741928214,80.12055333259279,1.89711573710638,70.6905753843558,11.816831683168317,6.131707317073171,47.86038970947271,6.1166326633821715,27.0979184083671,66.7854599163597,49.11578026682179,63.3400259529296,4.07771184647388,5.10650372253803,4.64268630462555,36.6599740470704
Ecuador,94.0,83.2328,32.477049444355,6.50668384602996,24.921999999999997,0.22447278457826506,5.222,44.7999992370605,79.3000030517578,62.0,33.5,58.2000007629395,46.0,3.0269999999999997,2593.5826185710102,52.77702406,27.3371640115967,69.7,79.7,1.46218853556457,72.9441707317073,12.0,6.0,49.0081100463867,4.99483077928853,34.7386677030447,60.266501517666704,49.866152975358496,39.701,10.1000003814697,5.400000095367429,7.199999809265139,60.299
"Egypt, Arab Rep.",97.7,54.3744,3.30604249334472,2.81380280275252,25.008000000000003,0.273698785978918,6.629,15.0,69.099998474121,42.0,10.3000001907349,36.0,23.399999618530305,3.233,1103.4411211062,80.41010818,22.8168185827698,84.3,95.9,0.641265037504813,68.590756097561,11.0,6.0,46.90710067749021,5.07140823565936,36.3373081443517,58.5912836199889,49.726806527352295,57.203,22.2999992370605,5.5,9.0,42.797
El Salvador,87.0,87.57600000000001,72.3938223938224,31.3706563706564,24.083000000000002,0.153788481655583,6.827000000000001,42.7000007629395,71.9000015258789,56.2999992370605,29.2999992370605,54.5,41.7999992370605,2.898,2618.6309275103304,175.99246574,42.43381731523289,62.4,81.6,1.17739726914477,68.7170487804878,13.0,7.0,47.9743995666504,5.54797141557332,36.0641284440924,58.3879001403343,51.8395047623505,41.088,4.5,8.60000038146973,7.0,58.912
Equatorial Guinea,61.03323,130.8264,11.9073083778966,4.63458110516934,39.303000000000004,0.0734223179407305,14.562999999999999,75.0,87.3000030517578,81.4000015258789,57.7000007629395,80.3000030517578,69.099998474121,5.773,4319.47030099233,55.1660637,212.06983254065602,80.2,47.3,0.132354665123789,52.108634146341494,12.0,7.0,44.9309692382813,3.7144751514421,42.9391067176999,53.34641813085801,48.787333112323296,61.193999999999996,6.599999904632571,6.400000095367429,6.5,38.806
Eritrea,32.2,88.595,74.5544554455445,5.5445544554455495,36.64,0.106849343372808,9.485,68.599998474121,84.3000030517578,76.1999969482422,65.099998474121,74.099998474121,69.599998474121,5.327999999999999,273.804511807305,7.27920577,58.2107420201493,11.4,51.0,0.136711941104496,56.0250243902439,12.0,7.0,44.9228096008301,1.9076951625331295,46.2039581845893,51.8883466528776,50.2616291897727,82.445,8.60000038146973,7.0,7.699999809265139,17.555
Estonia,100.0,26.2586,23.2602028780373,19.8867657466384,9.4,0.7103597393569558,13.2,45.7000007629395,56.9000015258789,50.7999992370605,23.7999992370605,31.600000381469695,27.7000007629395,1.36,7118.056716797601,214.37604404,64.87747882355039,97.0,99.0,28.576953810564603,70.41707317073171,13.0,7.0,47.896369934082,15.020030089804802,17.5825236126349,67.39744629756031,53.3587297956967,30.631999999999998,11.5,14.6000003814697,13.1000003814697,69.368
Ethiopia,12.7,110.1392,30.662,10.0,43.69,0.14146982023196802,14.017000000000001,64.1999969482422,86.8000030517578,75.4000015258789,62.7000007629395,78.099998474121,70.4000015258789,6.529,136.63029075562,5.40238756,45.69517947672486,8.6,28.9,0.0152637672082567,51.9303414634146,13.0,7.0,39.2024917602539,3.0942105893926297,46.495159210436,50.4106302001714,50.1390284328801,85.26,11.6999998092651,4.099999904632569,7.5,14.74
Euro area,100.0,11.3205125085717,47.527319251529796,25.9129010501975,10.6379903175708,0.24007739617153,9.61283235845072,40.322653696324394,60.3672304130589,49.973690392756396,32.6606023936242,40.67537628795221,36.7413886555988,1.4726989425122905,30355.8107991515,1779.4628916473398,34.4149299167331,98.5713476598956,99.71792390441472,22.5186820397088,78.2739920005455,11.816831683168317,6.131707317073171,48.4873199462891,16.220867505638303,16.3356956693126,67.4434368250491,51.1779533130548,27.4082796354615,11.3566229855806,7.820539976291139,9.34090712916816,72.5917203645385
Europe & Central Asia (all income levels),99.63329678308621,25.7167065376997,30.1021577230495,12.799999970736,11.6683913962779,0.344265805911083,10.7559017977145,43.441787636906994,61.32270121980621,51.9364279510717,31.8598328393457,41.1287928283335,36.55906377737449,1.55762159621802,17263.6368648891,934.071320363542,33.7759855104029,90.750011874372,96.25978379725971,13.1845623967629,73.02607188576908,11.816831683168317,6.131707317073171,48.4017486572266,13.3551808393209,19.766036585153397,66.8787825755257,51.6536446594476,31.665524892102198,10.4316046128591,9.0666487740484,9.6699905110729,68.3344751078978
Europe & Central Asia (developing only),98.71520928657392,38.2961752849214,68.6389387957972,19.746497349841302,15.354005408260601,0.6001901029388129,9.80807705659061,41.6927011202552,62.3168952614895,51.489646182012216,27.898536389954906,41.3489299560767,34.6834401327074,1.90720617576727,2769.43065777509,87.235571413048,33.9181812373307,88.29066171088682,91.0223552775939,1.96488462003531,68.89565067845139,11.816831683168317,6.131707317073171,48.087799072265604,9.31642217968039,25.854305444732297,64.8292723755873,51.5457575148595,42.7587284792695,10.4135332649235,10.3230044693123,10.354146120595699,57.24127152073049
European Union,100.0,16.1919179737103,47.192586739187405,27.307520759506602,10.593453380587,0.264328113258035,9.99459251284015,42.7402782056288,60.6494668656323,51.3507005573333,34.1813099460486,41.1641697104948,37.7300082118718,1.46580298492399,26728.4513900206,1495.74445622586,33.9901178140137,96.39566353081553,98.7545415116819,20.556694316856802,77.1576311725423,11.816831683168317,6.131707317073171,48.5444412231445,15.671538457028902,17.0811274596563,67.2473340833148,51.2278433219798,28.4402698187478,10.5241883362397,8.18199443331586,9.212474699189428,71.5597301812522
Faeroe Islands,100.0,57.09090119445583,2.14899713467049,2.14899713467049,22.9136541402888,0.2858167449883385,7.7,46.59770719307143,69.16351900810419,57.96964482010611,40.327295255137045,40.327295255137045,40.327295255137045,3.053916149871504,10577.927487698826,752.16607944497,57.5288226388727,69.74462353363687,85.15390525272441,32.916392363397,78.4365853658537,11.816831683168317,6.131707317073171,47.66378604330437,7.334371965346783,30.57425766939913,62.09149951109416,50.06827462251143,63.663000000000004,10.472767731686966,8.113934633662318,8.850219375833598,36.336999999999996
Fiji,52.530269999999994,42.88,23.4263820470717,9.30487137383689,24.739,0.15088984870599406,6.077000000000001,34.2999992370605,71.1999969482422,52.9000015258789,24.100000381469695,47.0,35.9000015258789,3.09,3287.71659426114,80.27137161,70.26341247870171,74.6,90.7,1.4968547339902,67.6058536585366,12.0,6.0,48.047248840332,3.43493712579648,35.026127217793395,61.5389356564101,49.21001993286679,52.092,10.6999998092651,6.300000190734861,7.699999809265139,47.908
Finland,100.0,10.1402,7.2819199579762985,7.183755211924231,11.0,0.29343780859887,9.5,50.7000007629395,61.0999984741211,55.7000007629395,39.9000015258789,45.9000015258789,42.9000015258789,1.73,34756.4330023313,1700.31964391,32.9074349960737,97.4,100.0,37.2484617371121,77.4658536585366,13.0,7.0,48.781768798828104,14.918838701651099,18.1523281641856,66.9288331341633,51.1956575913912,17.817,10.5,9.0,9.69999980926514,82.18299999999999
Fragile and conflict affected situations,37.64870135891261,99.2992155155103,35.026730709563,5.60237654321631,38.0587683725974,0.258730459597735,11.8330743336671,45.8856516916749,71.0101676171313,58.3071438127238,33.444867603463,47.1037759823164,40.3147403533578,5.26797516165686,760.9271371209711,29.6389695891003,31.052242812439104,39.1538980895062,60.44976895294371,0.26691548145335503,57.04016146773021,11.816831683168317,6.131707317073171,44.42607116699221,3.38134866021811,42.647963097612,53.97068824216989,49.9971496432448,64.4798479697731,9.055671188725787,7.2948121743669905,8.00665881401224,35.520152030226896
France,100.0,10.3858,54.53278691518471,33.5185164893364,13.3,0.171879107424074,8.9,42.5,57.5,49.7000007629395,24.5,31.600000381469695,28.100000381469695,1.89,33327.1459372079,2209.24382513,27.085921189144607,98.7,100.0,14.3079239430677,79.05609756097559,11.0,6.0,48.5790405273438,16.102326321826002,18.7907195396017,65.10695413857229,51.087621044426406,24.129,12.1999998092651,8.60000038146973,10.1999998092651,75.87100000000001
French Polynesia,52.530269999999994,47.385,11.748633879781401,0.819672131147541,19.961,0.2858167449883385,4.811,46.59770719307143,69.16351900810419,57.96964482010611,40.327295255137045,40.327295255137045,40.327295255137045,2.463,10577.927487698826,752.16607944497,24.2287954688592,98.0,100.0,6.3570635452072,72.45,11.816831683168317,6.131707317073171,47.66378604330437,4.29473968145591,31.7524139471566,63.9528463713875,48.5187573493153,43.928999999999995,10.472767731686966,8.113934633662318,8.850219375833598,56.071000000000005
Gabon,73.6,147.5918,20.0256141576435,1.26130321729344,33.22,0.0488610522040202,11.217,40.4000015258789,55.5,47.7999992370605,15.1999998092651,21.1000003814697,18.2000007629395,4.539,7047.59683024229,118.00942376,32.6697522310293,38.8,83.8,1.2161406182858898,59.339487804878104,12.0,6.0,47.66378604330437,5.86911756586019,40.6874924891275,53.44338994501229,50.3562995514588,19.918,26.0,16.0,20.6000003814697,80.082
"Gambia, The",34.3,123.7328,54.545454545454504,27.667984189723306,45.269,0.14307611708340698,11.874,65.5,78.0,71.6999969482422,57.4000015258789,59.7000007629395,58.5,5.917000000000001,437.857318941057,23.03228905,30.561145566112298,59.7,82.7,0.921794919066406,55.5760731707317,13.0,7.0,46.41690826416021,2.7139721840433104,45.88477316023021,51.4012546557265,50.340762151680096,52.132,7.699999809265139,6.699999809265139,7.199999809265139,47.868
Georgia,99.9,53.2282,43.1716793783278,11.411713915671301,11.964,0.31409043643600104,10.033999999999999,49.0,65.6999969482422,56.7999992370605,22.399999618530305,34.4000015258789,28.399999618530305,1.609,1018.7265883378799,44.98843071,39.667212135632894,95.7,89.3,0.484746298540492,71.6303414634146,10.0,6.0,48.718288421630895,12.506137228104201,21.9138201417449,65.5800426301509,52.6738709134072,47.361999999999995,10.3999996185303,11.1000003814697,10.8000001907349,52.638000000000005
Germany,100.0,12.6676,48.91245164063621,33.827195873334304,9.3,0.27300758006221104,10.2,45.2999992370605,62.7000007629395,53.7000007629395,44.7999992370605,50.2999992370605,47.5999984741211,1.38,33832.1762102387,2386.65249772,30.560458875113397,99.2,100.0,30.21634660488889,77.9268292682927,10.0,6.0,48.527858734130895,16.2039503186514,15.381727479114499,68.4143222022341,51.108588125721795,26.933000000000003,8.0,7.400000095367429,7.699999809265139,73.067
Ghana,45.0,81.2662,63.417421112771386,17.3595851278896,34.589,0.14699284005457094,10.652000000000001,65.0,68.8000030517578,66.90000152587889,45.4000015258789,44.7999992370605,45.0999984741211,4.67,445.867429373354,12.26748307,67.2461725439646,10.3,70.5,0.153615297625799,56.9870975609756,12.0,6.0,47.1668014526367,3.0191404045069103,41.4301539750823,55.550705620410795,49.4986452585324,56.071000000000005,10.6999998092651,10.1000003814697,10.3999996185303,43.928999999999995
Greece,100.0,10.9494,66.1675717610551,21.2645461598138,9.5,0.334187577408262,9.6,33.5999984741211,60.4000015258789,46.7000007629395,22.7999992370605,34.2000007629395,28.7000007629395,1.27,18808.7646390365,918.42963741,34.6012402370354,95.5,98.8,9.13883730776798,77.8878048780488,12.0,6.0,48.4191398620605,16.8970932347103,15.1706421891044,67.93226457618529,50.568603414706104,27.284000000000002,16.6000003814697,7.5,11.1000003814697,72.71600000000001
Greenland,100.0,57.09090119445583,0.574491411865026,0.0019490802777439398,15.6,0.2858167449883385,8.0,46.59770719307143,69.16351900810419,57.96964482010611,40.327295255137045,40.327295255137045,40.327295255137045,2.3080000000000003,28962.0405378121,752.16607944497,45.69517947672486,100.0,100.0,31.7478112321162,66.8926829268293,11.816831683168317,6.131707317073171,47.66378604330437,7.334371965346783,30.57425766939913,62.09149951109416,50.06827462251143,18.4,10.472767731686966,8.113934633662318,8.850219375833598,81.6
Grenada,85.4112,55.2782,35.2941176470588,2.94117647058824,19.399,0.19442182388897006,8.192,46.59770719307143,69.16351900810419,57.96964482010611,40.327295255137045,40.327295255137045,40.327295255137045,2.582,5481.0359312193295,339.02009666,59.636934113456704,98.0,96.6,4.06390799146313,70.25160975609761,12.0,5.0,48.745208740234396,7.76815587482779,35.0314898642,57.20035426097221,50.55796103129301,64.12899999999999,10.472767731686966,8.113934633662318,8.850219375833598,35.871
Guam,52.530269999999994,62.3426,37.037037037037,3.7037037037037,21.936,0.2858167449883385,4.547,46.59770719307143,69.16351900810419,57.96964482010611,40.327295255137045,40.327295255137045,40.327295255137045,2.824,10577.927487698826,752.16607944497,45.69517947672486,89.2,99.6,16.1131270423389,75.0980243902439,11.816831683168317,6.131707317073171,47.66378604330437,5.353831891223732,30.486454470539798,64.1597136382365,48.8649824886691,6.871,10.472767731686966,8.113934633662318,8.850219375833598,93.12899999999999
Guatemala,78.0,108.0704,41.6666666666667,13.0179171332587,34.748000000000005,0.140192320856486,6.311,41.2000007629395,85.0,62.2000007629395,33.7000007629395,76.1999969482422,54.5,4.434,2005.53834348617,93.71951631,28.950553509261,54.6,83.9,0.7123329045089251,67.7427073170732,13.0,7.0,46.7954902648926,3.96576682014876,42.9369405902815,53.097292589569705,51.118494335535495,54.873000000000005,1.79999995231628,1.20000004768372,1.39999997615814,45.126999999999995
Guinea,16.4,168.9176,54.8958163763633,8.74572684356178,42.777,0.128479356518757,15.286,62.2999992370605,76.6999969482422,69.40000152587889,49.5,55.0999984741211,52.2999992370605,6.082000000000001,286.90527932492296,11.83663474,28.957845966982894,12.9,62.7,0.0954249236063846,51.2429024390244,13.0,7.0,39.820259094238295,3.4121419475598103,44.23956136747071,52.34829668496951,50.20405913515661,68.983,1.70000004768372,2.2000000476837203,2.0,31.017
Guinea-Bissau,53.5,130.187,57.894736842105296,10.668563300142198,40.876,0.0866359255497738,15.007,58.5,73.5,65.90000152587889,44.0,50.9000015258789,47.4000015258789,5.818,409.139815131152,16.20946732,33.117493502305,12.4,52.1,0.230103170591588,51.44543902439021,13.0,7.0,40.32297897338871,3.36735198087354,43.7448639444147,52.8877840747118,50.586679133835794,63.346000000000004,7.199999809265139,6.400000095367429,6.800000190734861,36.654
Guyana,74.5,97.928,8.67665735331471,2.28600457200914,25.64,0.473555033595056,8.126,33.4000015258789,73.4000015258789,53.4000015258789,20.3999996185303,53.7000007629395,37.0999984741211,3.022,1072.88146792791,55.97644757,110.68862776489901,79.2,86.2,6.61149156572021,64.97314634146339,12.0,6.0,48.608470916748,4.21170060548249,35.8254582885352,59.962841105982285,49.966856098882,71.306,15.1000003814697,9.80000019073486,11.5,28.694000000000003
Haiti,31.4,56.2076,61.32075471698111,32.656023222061,31.125,0.0919741101913531,10.901,52.0999984741211,64.5,58.0999984741211,24.100000381469695,31.7000007629395,27.899999618530305,4.302,518.223731287184,25.88006929,33.4145398298531,21.0,60.8,0.231270714628821,57.6760487804878,12.0,6.0,47.66378604330437,4.07695361508594,40.3318110859938,55.591235298920296,50.6235318805194,64.4,8.5,6.400000095367429,7.400000095367429,35.6
Heavily indebted poor countries (HIPC),20.1840621522605,131.718540435594,38.5486433232335,6.6355263622162,42.9529112122029,0.11742684313128998,14.104167487843899,58.87727067590839,76.7429450702367,67.6624663182132,48.252548638491106,57.374483910975286,52.7850570559481,6.085623662099321,404.840302442079,16.944834195353998,32.0783100921023,20.0475615576808,51.8900903315733,0.173378289251485,52.0825407070356,11.816831683168317,6.131707317073171,44.994590759277294,3.024502353614,45.4803312371412,51.495166409244796,50.2020473315185,71.466688527501,9.1205818147894,6.33121910895751,7.5808735728269685,28.533311472498998
High income,99.3310042804218,28.1155981331047,31.212204953083106,9.85628037000534,12.3411942224784,0.365695838985153,9.202782513998118,46.8516716117774,65.8395813249368,56.0067688532814,38.617244261893795,45.050914831948795,41.9045862702574,1.6960033464426598,26715.975343526694,2159.85428460201,24.6764781753317,95.1344836543367,98.13805947995527,26.100997129521197,75.97369359232121,11.816831683168317,6.131707317073171,48.423000335693395,13.3486698234881,19.510752769478604,67.1405774070333,50.9908237633661,23.0738035078004,7.952899858169348,6.94962465383789,7.3882187482014,76.9261964921996
High income: OECD,99.8865261062149,23.353636628527106,36.461021260757,11.9396555688028,11.933239368450801,0.345459301363829,8.74894263548847,47.6880768743944,66.2240959471429,56.6529146179654,42.6607827279851,46.9693716800817,44.8571927805068,1.66093279591459,32400.824343559198,2656.41822623931,23.1711058464205,98.8048777326823,99.0245076300337,31.8709499778485,77.82563691536191,11.816831683168317,6.131707317073171,48.445980072021506,14.226256170381301,18.4954648434631,67.2782789861557,50.9101276116221,23.4844292288458,7.1243054801505705,6.098001380114829,6.54941043259857,76.5155707711542
High income: nonOECD,97.3138650664109,41.59746325578461,24.1362251451021,7.047662202593711,13.712906190468399,0.494645447981496,10.7288769091546,43.64359438309171,64.3306085730772,53.5008954331276,26.5820630671752,39.2306180335017,33.030346635985,1.82031630985147,7632.7996122286095,271.08789762794896,47.6381378356021,81.4616226222892,94.82295330544301,6.59326025557367,69.7451607960547,11.816831683168317,6.131707317073171,48.340030670165994,10.1558314182956,23.2045776494878,66.6395909322166,51.2844128481915,21.583178568397397,11.2712186931845,10.2373069209337,10.6779739427514,78.4168214316026
Honduras,67.0,106.2796,26.2311198498525,9.54508892662436,31.52,0.23167666217232605,5.37,42.5999984741211,84.599998474121,63.4000015258789,34.4000015258789,74.099998474121,54.0999984741211,3.9930000000000003,1234.13525866106,76.37549920000001,66.4199815853478,63.3,80.8,1.20385599891878,70.4941951219512,13.0,7.0,49.6187400817871,3.91143474054473,42.45931495351649,53.629250305938704,49.984799169640596,54.542,4.099999904632569,3.79999995231628,3.9000000953674303,45.458
"Hong Kong SAR, China",100.0,4.2504,6.66666666666667,4.76190476190476,8.1,0.17847995175077394,5.1,47.0999984741211,69.1999969482422,57.7000007629395,40.0999984741211,41.0,40.5999984741211,1.035,22152.2919524266,752.16607944497,137.355187024159,69.74462353363687,85.15390525272441,27.827760681258106,80.87804878048779,12.0,6.0,47.72232818603521,11.0117458504472,17.1996411293164,71.7886130202365,51.2880515108568,0.0,4.0,5.599999904632571,4.90000009536743,100.0
Hungary,100.0,22.8472,65.32024101763001,51.350145056906904,9.6,0.307657649039035,13.3,39.0999984741211,54.0,46.0,29.2000007629395,36.7999992370605,33.0999984741211,1.32,8931.83966076978,325.70724136,70.48796662628959,98.0,98.2,6.99967635062916,71.2463414634146,11.0,7.0,48.43796157836911,15.147465604106698,16.8179674852968,68.0345669105966,52.417652269688304,35.425,5.599999904632571,7.0,6.400000095367429,64.575
Iceland,100.0,19.757,18.8428927680798,1.28678304239401,15.3,0.228473809052136,6.5,69.5,80.8000030517578,75.099998474121,70.6999969482422,66.3000030517578,68.40000152587889,2.08,48503.0323925303,2961.3630753,39.4568624069484,98.8,100.0,44.470533824288,79.65365853658541,13.0,6.0,48.305728912353494,11.5847717396716,23.2758682000185,65.1393600603099,49.9384810144587,7.599,2.9000000953674303,1.79999995231628,2.29999995231628,92.40100000000001
India,62.3,66.8582,60.86896565641621,54.12704872544301,26.459,0.4467542821739111,8.684,32.5,79.1999969482422,56.5999984741211,23.7000007629395,58.0999984741211,41.5999984741211,3.3110000000000004,572.0591469416602,20.05424882,13.6640608710109,25.6,80.6,0.5275324499309461,62.63063414634149,11.0,6.0,43.577278137207,4.406611873136719,34.7326364682896,60.860751658573705,48.2011921710161,72.333,4.19999980926514,4.30000019073486,4.30000019073486,27.666999999999998
Indonesia,87.6,49.7332,26.042051921813695,11.3161511837798,21.518,0.214482025822282,7.255,47.0999984741211,79.8000030517578,63.2999992370605,35.5999984741211,54.5999984741211,45.2000007629395,2.483,1072.69362165984,15.45551953,30.4595674435027,47.1,77.9,0.925563864466858,66.2468780487805,13.0,7.0,48.500179290771506,4.70920480505031,30.6862227772367,64.604572417713,49.9536107585071,57.998000000000005,6.5,5.800000190734861,6.099999904632571,42.001999999999995
"Iran, Islamic Rep.",97.9,39.5554,38.613490528384105,9.16398022781001,18.785,0.475432795932349,5.119,11.3000001907349,65.8000030517578,38.9000015258789,8.80000019073486,41.0999984741211,25.2999992370605,2.211,2554.0364390406303,229.01076604,19.790189895954896,78.9,94.1,0.9341900199598292,70.1371951219512,11.0,6.0,47.526378631591705,4.21172420460287,34.9455813724215,60.8426944229756,49.32032713955529,35.958,18.6000003814697,10.8000001907349,12.0,64.042
Iraq,94.45585,65.5282,18.9770674714772,9.3742140521755,35.882,0.252464999204635,5.067,9.0,58.5,33.7000007629395,2.9000000953674303,35.4000015258789,19.6000003814697,4.965,2066.30617775628,7.13756174,49.632821420514404,75.3,80.4,21.36922941642194,70.82992682926829,12.0,6.0,43.9871597290039,3.46754033584491,42.9650391641464,53.56742050000871,49.526283437733895,31.504,28.399999618530305,16.2999992370605,18.2000007629395,68.49600000000001
Ireland,100.0,19.0012,64.04412832051099,15.6336188125998,14.4,0.272025451979319,8.2,45.2000007629395,68.1999969482422,56.5,43.5999984741211,52.5999984741211,48.2000007629395,1.89,42980.2899433403,1593.34337154,80.6658482301612,89.2,96.3,17.8504672405807,76.5365853658537,13.0,5.0,48.493679046630895,10.5499724852365,21.3772271469976,68.0728003677659,50.2687700406136,40.854,4.19999980926514,4.30000019073486,4.30000019073486,59.146
Isle of Man,100.0,57.09090119445583,76.8421052631579,31.7543859649123,22.9136541402888,0.2858167449883385,8.623748112097264,46.59770719307143,69.16351900810419,57.96964482010611,40.327295255137045,40.327295255137045,40.327295255137045,3.053916149871504,29272.674105707203,752.16607944497,45.69517947672486,69.74462353363687,85.15390525272441,21.36922941642194,68.61378596415548,11.816831683168317,6.131707317073171,47.66378604330437,7.334371965346783,30.57425766939913,62.09149951109416,50.06827462251143,48.177,10.472767731686966,8.113934633662318,8.850219375833598,51.823
Israel,100.0,16.6924,26.1552680221811,15.6192236598891,21.7,0.3666203383820471,6.0,43.7000007629395,55.4000015258789,49.4000015258789,29.600000381469695,27.2000007629395,28.399999618530305,2.95,20422.4465190382,1490.04828156,35.570679910562895,100.0,100.0,20.873789998167396,78.95365853658541,12.0,6.0,48.5516014099121,10.0230789274709,28.0865841408076,61.8903369317215,50.7176683415615,8.797,9.19999980926514,8.5,8.80000019073486,91.20299999999999
Italy,100.0,6.77,53.167182346741,28.829349563088602,9.5,0.21935302517739105,9.8,30.2000007629395,56.0999984741211,42.5999984741211,21.899999618530305,30.399999618530305,26.2000007629395,1.26,31063.698932500698,1527.23453424,24.8068723612762,99.5,100.0,23.110874244103695,79.7780487804878,11.0,6.0,48.62411880493161,18.0768480545839,14.338497884082699,67.5846540613334,51.49895932567411,32.778,14.6999998092651,8.300000190734862,10.8000001907349,67.222
Jamaica,86.0,87.2214,44.2289935364728,12.927054478301,20.7,0.489923327556269,6.3,46.0,70.0,57.7000007629395,23.100000381469695,41.5,32.2000007629395,2.603,3949.9170355935107,189.41518718,45.69517947672486,80.7,93.5,3.11577802729967,70.4712926829268,12.0,6.0,49.1786689758301,7.88128895290365,32.5103505833441,59.6083604637523,50.271355469704,48.18600000000001,22.399999618530305,10.0,15.5,51.81399999999999
Japan,100.0,5.2394,14.425240054869699,12.2743484224966,9.4,0.298631663562404,7.7,47.0,72.599998474121,59.4000015258789,42.5999984741211,42.2000007629395,42.4000015258789,1.359,33963.9778491106,2865.04030962,9.42866669281764,100.0,100.0,29.9907403589142,81.07609756097558,12.0,6.0,48.76427841186521,17.1803714815345,14.624338126192,68.1952903922735,51.0873090280614,21.351,4.5,5.0,4.8000001907348615,78.649
Jordan,99.5,36.119,12.1146872166818,2.1532184950136,31.174,0.420125862726354,4.149,9.80000019073486,60.0,36.2000007629395,5.0,34.2999992370605,20.2000007629395,4.053,1926.48674253849,171.33884856,68.60064455794449,97.8,96.8,2.62327542156362,71.77975609756099,12.0,6.0,48.84175109863279,3.1264132215872698,39.36118398918,57.5124027892327,47.9127739709649,20.192,21.899999618530305,12.3000001907349,13.6999998092651,79.808
Kazakhstan,97.0,34.3114,79.78416120309659,11.1713523724858,14.7,0.8844548424961559,10.1,54.7000007629395,68.599998474121,61.2000007629395,40.0999984741211,48.7000007629395,44.4000015258789,1.8,2343.53703485828,52.14210683,49.0972658349839,96.8,93.8,0.668594402621264,65.5170731707317,11.0,7.0,49.258228302002,6.8195744682558095,27.6442592648185,65.5361662669257,52.05547401313751,44.271,15.6000003814697,10.1000003814697,12.8000001907349,55.729
Kenya,14.5,104.8,46.86193203781139,8.59366763889377,38.35,0.155363953871757,13.232000000000001,56.0999984741211,67.099998474121,61.5,33.7999992370605,39.7000007629395,36.7000007629395,5.012,504.4986465973709,19.01733512,31.721473244464804,26.9,51.8,0.318059713612037,50.7851707317073,12.0,6.0,49.38301849365229,2.78850196131955,44.3182346385835,52.893263400097,50.144918112575205,80.108,11.1999998092651,8.5,9.80000019073486,19.892
Kiribati,52.530269999999994,36.7252,41.975308641975296,2.46913580246914,30.583000000000002,0.220931763839239,7.5760000000000005,46.59770719307143,69.16351900810419,57.96964482010611,40.327295255137045,40.327295255137045,40.327295255137045,4.058,1158.8658104230499,65.19314376,92.5440912904619,34.2,58.9,1.78522547397736,63.9506829268293,12.0,6.0,47.665798187255895,3.31966921782812,39.9639836030614,56.7163471791105,50.719143188872785,57.042,10.472767731686966,8.113934633662318,8.850219375833598,42.958
"Korea, Dem. Rep.",22.45585,1.0768,21.1776430529026,19.101403537912105,17.904,0.2858167449883385,9.097999999999999,72.099998474121,83.5,77.599998474121,67.6999969482422,61.7999992370605,64.6999969482422,1.9909999999999999,10577.927487698826,752.16607944497,45.69517947672486,60.9,99.9,0.0,64.9825609756098,11.0,7.0,47.66378604330437,5.9184023550037885,26.020478438515802,68.0611192064804,51.2597997094424,40.588,3.29999995231628,5.09999990463257,4.19999980926514,59.412
"Korea, Rep.",98.0,2.5002,20.454074227659106,17.8104913953971,13.3,0.458690302294887,5.2,47.0999984741211,69.6999969482422,58.2999992370605,34.0,28.600000381469695,31.100000381469695,1.4669999999999999,15162.4031435044,504.41338686,32.9383352396036,100.0,93.4,44.7,75.8353658536585,12.0,6.0,46.99670028686521,7.337062538545902,20.959540318672303,71.7033971427818,49.8354693024243,20.379,3.5,5.0,4.40000009536743,79.62100000000001
Kosovo,100.0,57.09090119445583,38.292122619527575,13.70914141358531,22.8,0.2858167449883385,7.0,46.59770719307143,69.16351900810419,57.96964482010611,40.327295255137045,40.327295255137045,40.327295255137045,2.95,1511.82968069828,752.16607944497,45.69517947672486,69.74462353363687,85.15390525272441,21.36922941642194,67.9512195121951,11.816831683168317,6.131707317073171,47.66378604330437,7.334371965346783,30.57425766939913,62.09149951109416,50.06827462251143,44.24675660873019,10.472767731686966,8.113934633662318,8.850219375833598,55.753295543210754
