CountryName,AccessElec,AdolFert,AgriLand,ArableLand,BirthRate,CO2,DeathRate,EmpRatioF,EmpRatioM,EmpRatioT,EmpRatioYF,EmpRatioYF,EmpRatioYF,FertilityRate,GDP,HealthExpend,Imports,Sanitation,Water,Internet,LifeExp,AgeSecEdu,AgePriEdu,FemPriEdu,Pop65+,Pop0-14,Pop15-64,PopFem,PopRural,UnempFem,UnempMal,UnempTot,PopRUrban
Aruba,87.87328000000001,29.2944,11.1111111111111,11.1111111111111,10.823,0.2858167449883385,7.905,46.59770719307143,69.16351900810419,57.96964482010611,40.327295255137045,40.327295255137045,40.327295255137045,1.704,10577.927487698826,752.16607944497,74.8163425163962,97.7,97.4,62.0,74.95353658536591,12.0,6.0,48.9044418334961,10.299516718013301,20.8096695768576,68.8908137051291,52.3233953758477,56.941,10.472767731686966,8.113934633662318,8.850219375833598,43.059
Australia,100.0,16.1562,51.8828996524478,5.54104890462492,13.7,0.404003992389506,6.5,55.5999984741211,68.8000030517578,62.2000007629395,59.7999992370605,61.5999984741211,60.7000007629395,1.9269999999999998,36210.356759406204,5196.54355737,20.4159941764208,100.0,100.0,76.0,81.6951219512195,12.0,5.0,48.592990875244105,13.4957383439134,19.0076570883464,67.4966045677402,49.9798830142117,11.267000000000001,5.3000001907348615,5.09999990463257,5.1999998092651385,88.73299999999999
Austria,100.0,9.5894,38.575235280580394,16.5186952677414,9.4,0.18917188941645305,9.2,51.5999984741211,64.599998474121,57.9000015258789,49.2999992370605,57.9000015258789,53.7000007629395,1.44,40119.0830118365,5033.42233611,47.67948002138289,100.0,100.0,75.17,80.58048780487809,10.0,6.0,48.4203491210938,17.7483256049283,14.7286709010239,67.5230034940478,51.2724520751107,34.148,4.19999980926514,4.59999990463257,4.40000009536743,65.852
Azerbaijan,99.5,51.4608,57.670344560588504,22.7944734804491,18.3,0.21242452593681,5.9,57.5999984741211,64.40000152587889,60.9000015258789,35.9000015258789,20.8999996185303,28.399999618530305,1.92,3126.72404038035,310.32538288,20.6812669257035,81.6,82.8,46.0,70.4502926829268,10.0,6.0,46.44202041625979,5.92054214263838,22.7374211982493,71.34203665911241,50.437208437505795,46.599,6.800000190734861,4.40000009536743,5.599999904632571,53.401
"Bahamas, The",100.0,36.274,1.4985014985015,0.8991008991008991,15.637,0.29829844523796195,5.897,58.0,68.6999969482422,63.2000007629395,31.5,40.7999992370605,36.2000007629395,1.9040000000000001,21109.069381575402,1626.23463155,49.23801263783921,91.4,98.1,43.0,74.5923902439024,11.0,5.0,49.5570487976074,6.95091871518443,22.5349887758778,70.51409250893771,51.1157608846271,17.451,16.2000007629395,13.3999996185303,14.6999998092651,82.54899999999999
Bahrain,94.1,14.1442,11.2860892388451,2.0997375328084,16.107,0.4581541511178139,2.305,36.7999992370605,84.599998474121,68.0,27.100000381469695,50.7999992370605,40.5,2.142,16591.8131412483,747.3295196,50.9350767827277,99.2,100.0,55.0,76.1275609756098,12.0,6.0,48.802661895752,2.04563635369007,19.7043729619549,78.249990684355,37.60206577400329,11.465,6.400000095367429,2.9000000953674303,3.5999999046325697,88.535
Bangladesh,55.2,88.6528,70.9917799800261,59.852500576169604,21.298000000000002,0.151086802659867,5.652,53.9000015258789,80.8000030517578,67.5,46.2999992370605,62.0,54.2000007629395,2.332,614.948382131348,23.21265948,21.7787299851405,55.8,83.5,3.7,70.0802926829268,11.0,6.0,50.5059814453125,4.6863079011368205,32.1276028707562,63.186089228107,49.434220594202394,69.538,5.1999998092651385,4.099999904632569,4.5,30.462
Barbados,87.87328000000001,47.2896,34.8837209302326,27.906976744186,12.478,0.353841571813708,10.323,59.0,68.1999969482422,63.5,39.2999992370605,45.0,42.2000007629395,1.781,14482.019369514599,978.0542928,50.38803284220001,93.5,99.1,65.1,74.8452926829268,11.0,5.0,49.1504516601563,12.464677392816,19.9205196626199,67.6148029445641,52.016339612113114,67.94,10.5,11.1000003814697,10.8000001907349,32.06
Belarus,100.0,21.6808,43.85411532774771,27.2794480039428,11.4,0.41753187268477904,14.4,47.2000007629395,57.0,51.5999984741211,28.7000007629395,37.0999984741211,33.0,1.44,4524.1581679110795,322.57821191,66.89561583719461,94.5,99.6,31.8,70.4048780487805,10.0,6.0,48.608978271484396,13.957521827047696,14.8459954475933,71.196482725359,53.5015984834582,25.385,4.6999998092651385,7.699999809265139,6.199999809265139,74.615
Belgium,100.0,9.564,44.8150594451783,27.5429326287979,11.9,0.24602189167583105,9.6,43.5,55.7000007629395,49.4000015258789,22.899999618530305,27.0,25.0,1.86,38006.9012219214,4589.87800294,74.6516717291927,99.5,100.0,75.0,80.2341463414634,12.0,6.0,48.86418151855471,17.1765762017087,16.7814701914313,66.04195360686,50.999032202992495,2.35899999999999,8.5,8.10000038146973,8.300000190734862,97.641
Belize,99.3,72.317,6.882946076282329,3.28803156510302,23.656999999999996,0.218580123500068,5.2010000000000005,40.7999992370605,76.099998474121,58.2999992370605,28.600000381469695,56.2000007629395,42.5,2.714,3935.10093956136,264.66122102,57.471896788338796,89.2,97.2,28.2,69.7820487804878,11.0,5.0,48.67615890502921,3.82047766076199,35.6902325494622,60.4892897897758,49.980566464247,55.037,16.3999996185303,7.400000095367429,10.8000001907349,44.963
Benin,27.9,96.1724,30.507272082298694,22.525718339836803,37.852,0.307931831808844,9.849,66.40000152587889,77.8000030517578,72.0,56.0,55.7000007629395,55.9000015258789,5.093999999999999,609.9163413237729,32.3435893,37.2052604136493,17.3,74.5,3.13,58.7297073170732,12.0,6.0,46.4660415649414,2.87977725709841,43.4212272437333,53.6989954991683,50.2474921128714,58.146,1.20000004768372,0.8999999761581421,1.0,41.854
Bermuda,100.0,57.09090119445583,6.0,6.0,11.8,0.129799354763126,7.3,46.59770719307143,69.16351900810419,57.96964482010611,40.327295255137045,40.327295255137045,40.327295255137045,1.76,76393.8313843748,752.16607944497,30.1860729397289,69.74462353363687,85.15390525272441,84.21,79.2885365853658,11.0,5.0,49.13927841186521,7.334371965346783,30.57425766939913,62.09149951109416,50.06827462251143,0.0,10.472767731686966,8.113934633662318,8.850219375833598,100.0
Bhutan,72.0,36.308,13.6422068893145,2.63924233281738,19.914,0.104407646479356,6.381,63.0999984741211,74.099998474121,69.099998474121,45.7999992370605,42.7999992370605,44.2999992370605,2.331,1788.57864497422,114.39934512,70.73120267045529,46.8,96.0,13.6,67.8924146341463,13.0,6.0,49.8862915039063,4.48763339192443,30.1077687345712,65.4045978735043,46.3569391568992,65.207,4.30000019073486,2.5999999046325697,3.29999995231628,34.793
Bolivia,80.2,76.2958,34.3284408751039,3.66380504015508,25.496,0.28620768898515103,7.912999999999999,61.0999984741211,78.8000030517578,69.90000152587889,45.0999984741211,56.4000015258789,50.9000015258789,3.2,1205.2446772042,105.82403078,34.3241704723204,46.7,86.9,22.4,66.40775609756099,12.0,6.0,48.679988861084006,5.9512645634384,34.6859146955938,59.3628207409678,49.8855593907995,33.574,4.099999904632569,2.5999999046325697,3.29999995231628,66.426
Bosnia and Herzegovina,99.7,12.9196,41.875,19.609375,9.272,0.601303568239856,9.831,23.899999618530305,42.5,32.9000015258789,9.69999980926514,17.7000007629395,13.8000001907349,1.288,3324.7555993091805,427.45797252,52.2748080053884,94.8,99.2,42.75,75.8076829268293,11.0,6.0,48.8591995239258,13.4793017836088,14.67663974627,71.8440584701212,50.2074436713254,60.773999999999994,29.7000007629395,25.600000381469695,27.2000007629395,39.226
Botswana,43.1,43.0734,45.631958781077394,0.4570077461930721,25.528000000000002,0.194769813545336,7.499,56.0999984741211,69.599998474121,62.9000015258789,34.5999984741211,45.0999984741211,39.9000015258789,2.8930000000000002,6061.01327324626,393.87974134,49.717116651468295,60.6,95.9,6.0,63.4022926829268,13.0,6.0,47.66378604330437,3.42205973051488,33.1249014200879,63.4530388493972,50.049198395766105,43.765,21.7000007629395,14.3999996185303,17.8999996185303,56.235
Brazil,98.0,69.4194,32.7181645677148,8.41849980976629,15.591,0.14667600287671398,5.97,53.2000007629395,76.4000015258789,64.5,42.5999984741211,61.9000015258789,52.4000015258789,1.838,5580.94291106739,988.92990212,11.776239536795401,80.5,96.9,40.65,73.2641463414634,11.0,7.0,47.23664855957029,6.67615883753896,25.3815205405648,67.9423206218963,50.7439311693149,15.665,10.6000003814697,5.800000190734861,7.900000095367429,84.335
Brunei Darussalam,72.6,22.5896,2.5426944971537004,0.759013282732448,17.499000000000002,0.304041306762269,2.9939999999999998,51.4000015258789,73.4000015258789,62.5,35.7000007629395,44.5999984741211,40.2999992370605,1.953,25043.610729416294,844.0727216,32.8726559352737,69.74462353363687,85.15390525272441,53.0,77.5982682926829,12.0,6.0,48.298091888427706,3.50849982964744,25.2815902283741,71.20990994197841,48.3539366695313,24.49,3.9000000953674303,3.5,3.70000004768372,75.51
Bulgaria,100.0,42.4214,46.5364775239499,29.347826086956506,10.2,0.390959503254424,14.9,43.0,53.0999984741211,47.9000015258789,21.0,27.600000381469695,24.399999618530305,1.57,4692.729960429821,487.52086456,56.4603812622876,85.9,99.5,46.23,73.5121951219512,11.0,7.0,48.47584152221671,18.2926916525691,13.5296046587574,68.1777036886735,51.3194489163861,27.698,9.5,10.8000001907349,10.1999998092651,72.30199999999999
Burkina Faso,13.1,121.1052,44.15204678362571,21.9298245614035,42.261,0.0757016665692461,10.6,75.4000015258789,86.599998474121,80.8000030517578,69.8000030517578,76.1999969482422,73.0,5.867000000000001,469.994714424331,41.43218675,29.640088938434,17.4,78.2,2.4,57.0513902439024,12.0,6.0,46.77201843261721,2.4637370389812903,46.3152343394661,51.22102862155271,50.5064205844576,74.335,2.29999995231628,4.099999904632569,3.29999995231628,25.665
Burundi,5.3,31.5648,71.37850467289721,36.993769470405,44.53,0.02902294184107,12.335999999999999,76.6999969482422,76.099998474121,76.4000015258789,60.5,55.2000007629395,57.9000015258789,6.3020000000000005,147.10424978032896,19.41435144,39.1790536206786,46.9,74.7,1.0,54.8291951219512,13.0,7.0,49.6700592041016,2.58589974101367,43.9844153708278,53.429684888158505,50.667410623925285,89.359,7.599999904632571,6.599999904632571,7.099999904632571,10.640999999999998
Cabo Verde,67.0,79.0454,19.3548387096774,12.406947890818904,22.212,0.100190633734306,5.46,44.5,76.599998474121,60.2999992370605,34.5999984741211,62.4000015258789,48.7999992370605,2.464,2633.6572771065803,165.43096671,58.006600669592885,64.2,88.9,30.0,72.59790243902441,12.0,6.0,47.9447212219238,5.59771115810425,31.9866878475628,62.4156009943329,50.779703046011285,38.167,11.6999998092651,7.800000190734861,9.30000019073486,61.833
Cambodia,31.1,48.0808,32.0360299116247,22.660321776569198,25.491,0.11600346646257302,6.525,78.6999969482422,86.0,82.1999969482422,72.9000015258789,71.9000015258789,72.4000015258789,2.875,605.224714468056,45.54846989999999,59.520935444235604,33.6,64.2,1.26,66.3856585365854,12.0,6.0,47.7867088317871,3.7326054928066097,33.3268029306888,62.9405915765046,51.285333620726696,80.19,0.400000005960464,0.400000005960464,0.400000005960464,19.81
Cameroon,49.0,121.7918,20.5199805377504,13.1158638488714,38.64,0.126497534565911,12.587,60.2000007629395,73.9000015258789,67.0,41.0,48.2999992370605,44.7000007629395,5.0169999999999995,929.9100896499408,57.31541966,23.0135406348536,44.7,72.1,4.3,53.6948292682927,12.0,6.0,46.00207138061521,3.24575708235954,43.4122237716837,53.342019145956705,50.03327235748471,48.483999999999995,4.90000009536743,3.4000000953674303,4.099999904632569,51.516000000000005
Canada,100.0,12.3764,6.95755544338765,4.7723046436414505,11.1,0.35781102855422603,7.1,57.4000015258789,65.3000030517578,61.2999992370605,56.5,53.5,55.0,1.6269,36465.7116996897,5305.52584408,30.9618904025062,99.8,99.8,80.3,80.89348780487809,12.0,6.0,48.7554588317871,14.1528732213835,16.472298256238698,69.3748285223778,50.400101997959204,19.063,7.199999809265139,8.699999809265138,8.0,80.937
Caribbean small states,92.3823258075292,61.2867790179033,6.20624922810918,1.83154254662221,16.295353287465,0.7075507363482709,7.90422803344851,46.21321077259271,68.169562899889,56.9582628333365,23.6944117131884,39.1821253939417,31.5673382291121,2.22537163600899,7309.90644727689,495.76445075156096,45.214410769085205,85.5698440770952,94.8543810023348,35.8188577465738,71.3849238773967,11.816831683168317,6.131707317073171,48.60644149780271,7.58971083834913,26.5167050930127,65.8935840686381,50.4064235935097,58.17559456546429,13.1987518130691,8.42657263867677,10.4622890182106,41.824405434535706
Cayman Islands,87.87328000000001,57.09090119445583,11.25,0.833333333333333,15.0,0.2858167449883385,2.8,46.59770719307143,69.16351900810419,57.96964482010611,40.327295255137045,40.327295255137045,40.327295255137045,3.053916149871504,10577.927487698826,752.16607944497,45.69517947672486,95.6,96.7,66.0,68.61378596415548,11.0,5.0,47.66378604330437,7.334371965346783,30.57425766939913,62.09149951109416,50.06827462251143,0.0,10.472767731686966,8.113934633662318,8.850219375833598,100.0
Central African Republic,9.5,101.6496,8.15435487495586,2.88933834151979,34.873000000000005,0.0673566217947483,16.412,67.1999969482422,79.599998474121,73.1999969482422,50.5999984741211,61.4000015258789,55.9000015258789,4.624,352.268559244451,17.76662186,26.5098033154807,20.7,67.2,2.0,47.6253170731707,12.0,6.0,41.8763008117676,3.90292584454394,40.525915455504496,55.5711586999516,50.748587224264405,61.172,7.300000190734861,6.599999904632571,6.900000095367429,38.828
Central Europe and the Baltics,100.0,21.0884400918957,47.5676444270556,33.6330192472803,10.506940463165302,0.32403442664584003,11.429917284143901,43.613785674232204,57.449987186811704,50.25163702249889,20.8874781860537,28.145900599632398,24.589709605630397,1.44439873389076,9763.560845745129,893.21766011625,54.6431510577713,91.4812205039302,98.27073649732708,58.3501669587243,75.29534872880002,11.816831683168317,6.131707317073171,48.4640884399414,15.2248445336511,14.9236437577305,69.8515117086184,51.692528939803104,37.9405831667341,9.84560849139198,10.0214092013522,9.944501736990619,62.059416833265885
Chad,3.5,163.9606,39.3384688691233,3.5736975857687403,47.24,0.0225930897814992,15.454,59.2999992370605,74.0,66.599998474121,50.0999984741211,51.0,50.5999984741211,6.593999999999999,708.2130507100702,30.31804702,43.54510338574921,11.6,49.7,1.7,49.862073170731705,12.0,6.0,42.016529083252,2.567411262922,48.655826394247704,48.7767623428304,49.98829896153279,78.017,7.400000095367429,6.599999904632571,6.900000095367429,21.983
Channel Islands,100.0,8.8056,47.894736842105296,22.631578947368396,9.73,0.2858167449883385,8.924,46.59770719307143,69.16351900810419,57.96964482010611,40.327295255137045,40.327295255137045,40.327295255137045,1.436,10577.927487698826,752.16607944497,45.69517947672486,69.74462353363687,85.15390525272441,21.36922941642194,80.0103658536585,11.816831683168317,6.131707317073171,47.66378604330437,15.843166252044401,15.2773165061441,68.8795172418115,50.49096708296,68.946,10.472767731686966,8.113934633662318,8.850219375833598,31.054000000000002
Chile,99.0,50.666000000000004,21.1732649031918,1.70940860648903,13.959000000000001,0.21938427683293305,5.093,42.2999992370605,69.099998474121,55.4000015258789,24.2000007629395,37.5999984741211,31.0,1.824,8677.93541812892,892.31830521,31.6694177811899,97.7,98.2,45.0,80.2758048780488,12.0,6.0,48.3647689819336,9.674789045555439,21.8587805335606,68.4664304208839,50.68122052902822,11.414000000000001,9.60000038146973,7.099999904632571,8.10000038146973,88.586
China,99.7,7.6546,54.8080992214598,11.420706245311301,11.9,0.654593363833306,7.11,61.2999992370605,73.9000015258789,67.8000030517578,49.0,51.5999984741211,50.2999992370605,1.65,2891.0905790054303,215.82446703,23.159356659158806,70.8,91.4,34.3,74.8850243902439,12.0,7.0,46.236751556396506,8.24602035446261,17.414905326014303,74.33907431952309,48.5255464236822,50.773999999999994,3.4000000953674303,4.8000001907348615,4.19999980926514,49.226000000000006
Colombia,96.7,60.0682,38.30824695808921,1.58900405588103,17.079,0.15700105478783,5.667000000000001,46.5,72.4000015258789,59.0999984741211,26.2000007629395,42.5,34.5,2.01,3984.28995730315,417.59949967,17.7648626230447,79.3,91.0,36.5,73.2778536585366,11.0,6.0,48.5010299682617,5.863369654594389,26.391925484897598,67.7447048605081,50.6928672856049,24.964000000000002,15.8999996185303,9.10000038146973,12.0,75.036
Comoros,51.5,76.4744,71.4669532509404,34.9274583557227,35.378,0.14035891598225306,8.181000000000001,32.0999984741211,75.1999969482422,53.5999984741211,21.7999992370605,48.7999992370605,35.5,4.755,589.253193048048,43.51899942,53.031988699682294,32.7,90.1,5.1,61.830512195122004,12.0,6.0,47.66378604330437,2.85303315466692,41.162739106477105,55.984227738856,49.5901645209999,72.082,7.099999904632571,6.199999809265139,6.5,27.918000000000003
"Congo, Dem. Rep.",15.2,126.6196,11.3649897443815,2.99949273284665,43.702,0.082720398943383,11.4,64.0,68.099998474121,66.0,42.2999992370605,37.2000007629395,39.7999992370605,6.386,237.57241886687697,14.80368626,48.4362543837933,26.8,50.7,0.72,56.89614634146339,12.0,6.0,46.2812690734863,2.91953989031512,46.4685085143914,50.61195159529351,50.2067707964936,60.063,9.60000038146973,6.900000095367429,8.199999809265138,39.937
"Congo, Rep.",37.1,126.9464,30.9692532942899,1.49341142020498,38.092,0.0846196838822713,10.096,63.7000007629395,68.3000030517578,66.0,39.7999992370605,40.5,40.2000007629395,5.02,1931.2632070675895,66.96049991,54.697925066037705,14.3,74.3,5.0,59.1431219512195,12.0,6.0,48.3280906677246,3.59796344290493,42.1022912005131,54.29974535658189,50.00019674979179,36.772,6.900000095367429,6.199999809265139,6.5,63.228
Costa Rica,98.0,61.2344,35.6247551899726,4.40658049353701,15.84,0.131540672213052,4.586,41.5999984741211,74.1999969482422,58.0999984741211,28.7000007629395,49.7999992370605,39.5999984741211,1.922,5504.14290617609,750.69323277,40.927497518877104,93.9,97.2,36.5,78.73604878048779,12.0,6.0,48.377769470214794,7.45776986332835,24.579007685567003,67.96322245110471,49.9077173142295,28.266,9.69999980926514,5.900000095367429,7.300000190734861,71.734
Cote d'Ivoire,58.9,136.0868,64.7798742138365,9.11949685534591,37.876,0.107234248543545,14.493,50.0,78.3000030517578,64.599998474121,38.2999992370605,57.5,48.0,5.231,946.982124883033,82.92620229,43.326791198471604,20.9,80.7,2.7,50.1514634146342,12.0,6.0,47.66378604330437,2.97949895654651,43.6520708353246,53.3684302081289,48.94121993728599,49.443000000000005,3.9000000953674303,4.19999980926514,4.099999904632569,50.556999999999995
Croatia,100.0,12.6922,23.8348820586133,16.1615439599714,9.8,0.236573661414634,11.8,40.0999984741211,52.4000015258789,46.0,17.7999992370605,26.899999618530305,22.399999618530305,1.55,10523.9000135234,1143.91144845,38.160187687691604,97.1,99.2,56.55,76.4756097560976,11.0,7.0,48.67304992675779,17.5399317722421,15.4819787208164,66.9780895069415,51.7982358085684,42.463,12.3999996185303,11.3000001907349,11.8000001907349,57.537
Cuba,100.0,48.6742,60.6999248402856,31.7897406989853,10.854000000000001,0.18402461806959905,7.271,41.9000015258789,68.5,55.2000007629395,34.2000007629395,43.9000015258789,39.0999984741211,1.635,4902.39497536861,583.37188201,17.7225540276271,91.7,93.5,15.9,78.9356341463415,12.0,6.0,48.0927505493164,12.502293703125,17.6377656683026,69.8599406285724,49.7183841046086,23.403000000000002,2.79999995231628,2.29999995231628,2.5,76.597
Curacao,87.87328000000001,34.9264,38.292122619527575,13.70914141358531,13.6,0.2858167449883385,8.4,46.59770719307143,69.16351900810419,57.96964482010611,40.327295255137045,40.327295255137045,40.327295255137045,2.2,10577.927487698826,752.16607944497,45.69517947672486,69.74462353363687,85.15390525272441,21.36922941642194,68.61378596415548,12.0,6.0,47.66378604330437,13.184512719758803,19.8570509129095,66.9584363673317,54.105890721859,10.095,10.472767731686966,8.113934633662318,8.850219375833598,89.905
Cyprus,100.0,5.9046,12.337662337662303,8.885281385281381,11.689,0.275369857120359,6.8020000000000005,53.4000015258789,66.90000152587889,60.2999992370605,34.2000007629395,34.5,34.2999992370605,1.4809999999999999,24852.373674759503,2050.17484614,53.2844356641735,100.0,100.0,52.99,79.3819512195122,12.0,6.0,48.580448150634794,11.567702741271301,17.7687474234043,70.6635498353244,48.9592592089229,32.449,6.5,6.099999904632571,6.300000190734861,67.551
Czech Republic,100.0,11.0624,54.81615743138271,41.053858104609,11.2,0.3775577062996189,10.2,45.0,63.5999984741211,54.0999984741211,20.3999996185303,29.399999618530305,25.0,1.51,14640.343227334399,1410.03661892,63.077848803548896,99.1,100.0,68.82,77.42439024390251,11.0,6.0,48.5271606445313,15.383267516080599,14.254179056874301,70.3625534270451,50.9328835342527,26.745,8.5,6.400000095367429,7.300000190734861,73.255
Denmark,100.0,5.0092,61.890172048079215,57.058684892764596,11.4,0.195236524415222,9.8,55.9000015258789,63.2999992370605,59.5,59.4000015258789,56.5999984741211,58.0,1.87,47791.91813926,6266.80800969,43.6057285217961,99.6,100.0,88.72,79.1,13.0,7.0,48.8347396850586,16.662274032288803,17.9623737087592,65.37535225895199,50.399813797940105,13.205,6.5,8.39999961853027,7.5,86.795
Djibouti,49.7,24.4202,73.4081104400345,0.0690250215703192,26.607,0.230564587816893,9.112,46.59770719307143,69.16351900810419,57.96964482010611,40.327295255137045,40.327295255137045,40.327295255137045,3.484,1080.39569226852,118.79942757,45.69517947672486,48.4,89.2,6.5,60.3606829268293,11.0,6.0,47.66378604330437,3.7113536077188,34.2134467658961,62.0751996263851,49.7573429048077,23.004,10.472767731686966,8.113934633662318,8.850219375833598,76.99600000000001
Dominica,91.83896999999999,57.09090119445583,33.3333333333333,8.0,13.1100088524176,0.186489215568754,8.262256382874089,46.59770719307143,69.16351900810419,57.96964482010611,40.327295255137045,40.327295255137045,40.327295255137045,3.053916149871504,6068.22879830383,393.8577493,53.56339084771189,69.74462353363687,85.15390525272441,47.45,68.61378596415548,12.0,5.0,48.930938720703104,7.334371965346783,30.57425766939913,62.09149951109416,50.06827462251143,31.906,10.472767731686966,8.113934633662318,8.850219375833598,68.094
Dominican Republic,98.0,103.8548,49.60678807947021,16.5562913907285,22.206,0.192579722249954,6.004,41.5999984741211,72.3000030517578,56.7999992370605,26.899999618530305,49.9000015258789,38.5,2.597,4650.20319845415,237.07571586,32.899933666985,82.1,85.9,31.4,72.7498048780488,12.0,6.0,45.9829292297363,6.073570746686469,31.432777768965696,62.493651484347886,50.0834766032635,26.248,18.5,8.39999961853027,12.3999996185303,73.752
East Asia & Pacific (all income levels),95.2901174886849,19.289629933487802,48.3084303967834,9.37534006540327,13.833758757842801,0.463391830076165,7.12176050326069,58.6114908210194,74.42720376271741,66.5994335962961,45.22581588444761,50.3246577095866,47.8171758657722,1.83760056054738,5669.09131586651,507.174148324786,29.031086121631397,72.7381137705978,90.892885307657,34.2294861026892,74.1318895358278,11.816831683168317,6.131707317073171,47.3529205322266,8.47876122761568,20.1683585112712,71.3528892796203,49.1917527840374,48.2020670636371,3.90729599943389,4.74762248912372,4.395235499594151,51.7979329363629
